plant,product,month,capacity,production,absdiff,reldiff
Houston,Victory,Mar-07,274,0,274,99.63636363636364
Houston,Boulevard,Jan-07,173,0,173,99.42528735632185
Houston,Boulevard,Feb-07,173,0,173,99.42528735632185
Houston,Boulevard,Mar-07,173,0,173,99.42528735632185
Houston,KingTwin,Jan-07,190,0,190,99.47643979057591
Houston,KingTwin,Feb-07,190,0,190,99.47643979057591
Houston,KingTwin,Mar-07,190,42,148,77.4869109947644
Houston,MegaTwin,Jan-07,163,163,0,0
Houston,MegaTwin,Feb-07,163,163,0,0
Houston,MegaTwin,Mar-07,163,163,0,0
Houston,ST900,Jan-07,216,0,216,99.53917050691244
Houston,ST900,Feb-07,216,0,216,99.53917050691244
Houston,ST900,Mar-07,216,0,216,99.53917050691244
Houston,ST1200,Jan-07,204,155,49,23.902439024390244
Houston,ST1200,Feb-07,204,165,39,19.024390243902438
Houston,ST1200,Mar-07,204,167,37,18.048780487804876
Houston,ST1200R,Jan-07,207,0,207,99.51923076923077
Houston,ST1200R,Feb-07,207,0,207,99.51923076923077
Houston,ST1200R,Mar-07,207,0,207,99.51923076923077
Houston,Bandit 900,Jan-07,268,0,268,99.62825278810409
Houston,Bandit 900,Feb-07,268,0,268,99.62825278810409
Houston,Bandit 900,Mar-07,268,0,268,99.62825278810409
Houston,Bandit 1200,Jan-07,201,193,8,3.9603960396039604
Houston,Bandit 1200,Feb-07,201,179,22,10.891089108910892
Houston,Bandit 1200,Mar-07,201,130,71,35.148514851485146
Houston,Bandit 1200S,Jan-07,40,40,0,0
Houston,Bandit 1200S,Feb-07,40,40,0,0
Houston,Bandit 1200S,Mar-07,40,40,0,0
Houston,Enduro 350,Jan-07,221,0,221,99.54954954954955
Houston,Enduro 350,Feb-07,221,0,221,99.54954954954955
Houston,Enduro 350,Mar-07,221,0,221,99.54954954954955
Houston,Enduro 450,Jan-07,223,0,223,99.55357142857143
Houston,Enduro 450,Feb-07,223,0,223,99.55357142857143
Houston,Enduro 450,Mar-07,223,0,223,99.55357142857143
Houston,Enduro 550,Jan-07,193,0,193,99.48453608247422
Houston,Enduro 550,Feb-07,193,0,193,99.48453608247422
Houston,Enduro 550,Mar-07,193,0,193,99.48453608247422
Houston,CRX500,Jan-07,126,0,126,99.21259842519684
Houston,CRX500,Feb-07,126,0,126,99.21259842519684
Houston,CRX500,Mar-07,126,0,126,99.21259842519684
Houston,CRS550,Jan-07,66,66,0,0
Houston,CRS550,Feb-07,66,66,0,0
Houston,CRS550,Mar-07,66,66,0,0
Houston,CRX600,Jan-07,241,0,241,99.58677685950413
Houston,CRX600,Feb-07,241,0,241,99.58677685950413
Houston,CRX600,Mar-07,241,0,241,99.58677685950413
Houston,CRX650,Jan-07,218,181,37,16.894977168949772
Houston,CRX650,Feb-07,218,190,28,12.785388127853881
Houston,CRX650,Mar-07,218,218,0,0
Dallas,200S,Jan-07,76,76,0,0
Dallas,200S,Feb-07,76,76,0,0
Dallas,200S,Mar-07,76,76,0,0
Dallas,300S,Jan-07,253,2,251,98.81889763779527
Dallas,300S,Feb-07,253,7,246,96.85039370078741
Dallas,300S,Mar-07,253,1,252,99.21259842519684
Dallas,600S,Jan-07,122,0,122,99.1869918699187
Dallas,600S,Feb-07,122,0,122,99.1869918699187
Dallas,600S,Mar-07,122,0,122,99.1869918699187
Dallas,626S,Jan-07,98,0,98,98.98989898989899
Dallas,626S,Feb-07,98,0,98,98.98989898989899
Dallas,626S,Mar-07,98,0,98,98.98989898989899
Dallas,676S,Jan-07,244,244,0,0
Dallas,676S,Feb-07,244,244,0,0
Dallas,676S,Mar-07,244,244,0,0
Dallas,676RS,Jan-07,36,36,0,0
Dallas,676RS,Feb-07,36,36,0,0
Dallas,676RS,Mar-07,36,36,0,0
Dallas,900S,Jan-07,34,0,34,97.14285714285714
Dallas,900S,Feb-07,34,0,34,97.14285714285714
Dallas,900S,Mar-07,34,0,34,97.14285714285714
Dallas,929S,Jan-07,181,108,73,40.10989010989011
Dallas,929S,Feb-07,181,108,73,40.10989010989011
Dallas,929S,Mar-07,181,111,70,38.46153846153846
Dallas,996S,Jan-07,172,172,0,0
Dallas,996S,Feb-07,172,172,0,0
Dallas,996S,Mar-07,172,172,0,0
Dallas,996RS,Jan-07,149,0,149,99.33333333333333
Dallas,996RS,Feb-07,149,0,149,99.33333333333333
Dallas,996RS,Mar-07,149,0,149,99.33333333333333
Dallas,RoadStar,Jan-07,262,262,0,0
Dallas,RoadStar,Feb-07,262,262,0,0
Dallas,RoadStar,Mar-07,262,262,0,0
Dallas,RoadLiner,Jan-07,105,105,0,0
Dallas,RoadLiner,Feb-07,105,105,0,0
Dallas,RoadLiner,Mar-07,105,105,0,0
Dallas,Victory,Jan-07,155,0,155,99.35897435897436
Dallas,Victory,Feb-07,155,0,155,99.35897435897436
Dallas,Victory,Mar-07,155,0,155,99.35897435897436
Dallas,Boulevard,Jan-07,197,197,0,0
Dallas,Boulevard,Feb-07,197,197,0,0
Dallas,Boulevard,Mar-07,197,197,0,0
Dallas,KingTwin,Jan-07,41,41,0,0
Dallas,KingTwin,Feb-07,41,41,0,0
Dallas,KingTwin,Mar-07,41,41,0,0
Dallas,MegaTwin,Jan-07,178,0,178,99.44134078212291
Dallas,MegaTwin,Feb-07,178,0,178,99.44134078212291
Dallas,MegaTwin,Mar-07,178,0,178,99.44134078212291
Dallas,ST900,Jan-07,31,0,31,96.875
Dallas,ST900,Feb-07,31,0,31,96.875
Dallas,ST900,Mar-07,31,0,31,96.875
Dallas,ST1200,Jan-07,82,0,82,98.79518072289157
Dallas,ST1200,Feb-07,82,0,82,98.79518072289157
Dallas,ST1200,Mar-07,82,0,82,98.79518072289157
Dallas,ST1200R,Jan-07,186,38,148,79.14438502673796
Dallas,ST1200R,Feb-07,186,44,142,75.93582887700535
Dallas,ST1200R,Mar-07,186,82,104,55.61497326203209
Dallas,Bandit 900,Jan-07,206,147,59,28.502415458937197
Dallas,Bandit 900,Feb-07,206,140,66,31.884057971014492
Dallas,Bandit 900,Mar-07,206,106,100,48.309178743961354
Dallas,Bandit 1200,Jan-07,117,0,117,99.15254237288136
Dallas,Bandit 1200,Feb-07,117,0,117,99.15254237288136
Dallas,Bandit 1200,Mar-07,117,0,117,99.15254237288136
Dallas,Bandit 1200S,Jan-07,207,207,0,0
Dallas,Bandit 1200S,Feb-07,207,207,0,0
Dallas,Bandit 1200S,Mar-07,207,207,0,0
Dallas,Enduro 350,Jan-07,43,0,43,97.72727272727273
Dallas,Enduro 350,Feb-07,43,0,43,97.72727272727273
Dallas,Enduro 350,Mar-07,43,0,43,97.72727272727273
Dallas,Enduro 450,Jan-07,160,77,83,51.5527950310559
Dallas,Enduro 450,Feb-07,160,79,81,50.31055900621118
Dallas,Enduro 450,Mar-07,160,57,103,63.975155279503106
Dallas,Enduro 550,Jan-07,104,104,0,0
Dallas,Enduro 550,Feb-07,104,104,0,0
Dallas,Enduro 550,Mar-07,104,104,0,0
Dallas,CRX500,Jan-07,161,0,161,99.38271604938272
Dallas,CRX500,Feb-07,161,0,161,99.38271604938272
Dallas,CRX500,Mar-07,161,0,161,99.38271604938272
Dallas,CRS550,Jan-07,86,86,0,0
Dallas,CRS550,Feb-07,86,86,0,0
Dallas,CRS550,Mar-07,86,86,0,0
Dallas,CRX600,Jan-07,125,0,125,99.2063492063492
Dallas,CRX600,Feb-07,125,0,125,99.2063492063492
Dallas,CRX600,Mar-07,125,0,125,99.2063492063492
Dallas,CRX650,Jan-07,35,0,35,97.22222222222223
Dallas,CRX650,Feb-07,35,0,35,97.22222222222223
Dallas,CRX650,Mar-07,35,0,35,97.22222222222223
Los Angeles,200S,Jan-07,89,89,0,0
Los Angeles,200S,Feb-07,89,89,0,0
Los Angeles,200S,Mar-07,89,89,0,0
Los Angeles,300S,Jan-07,61,61,0,0
Los Angeles,300S,Feb-07,61,61,0,0
Los Angeles,300S,Mar-07,61,61,0,0
Los Angeles,600S,Jan-07,115,0,115,99.13793103448276
Los Angeles,600S,Feb-07,115,0,115,99.13793103448276
Los Angeles,600S,Mar-07,115,0,115,99.13793103448276
Los Angeles,626S,Jan-07,213,213,0,0
Los Angeles,626S,Feb-07,213,213,0,0
Los Angeles,626S,Mar-07,213,213,0,0
Los Angeles,676S,Jan-07,48,48,0,0
Los Angeles,676S,Feb-07,48,48,0,0
Los Angeles,676S,Mar-07,48,48,0,0
Los Angeles,676RS,Jan-07,0,0,0,0
Los Angeles,676RS,Feb-07,0,0,0,0
Los Angeles,676RS,Mar-07,0,0,0,0
Los Angeles,900S,Jan-07,156,156,0,0
Los Angeles,900S,Feb-07,156,156,0,0
Los Angeles,900S,Mar-07,156,156,0,0
Los Angeles,929S,Jan-07,111,111,0,0
Los Angeles,929S,Feb-07,111,111,0,0
Los Angeles,929S,Mar-07,111,111,0,0
Los Angeles,996S,Jan-07,204,204,0,0
Los Angeles,996S,Feb-07,204,204,0,0
Los Angeles,996S,Mar-07,204,204,0,0
Los Angeles,996RS,Jan-07,36,36,0,0
Los Angeles,996RS,Feb-07,36,36,0,0
Los Angeles,996RS,Mar-07,36,36,0,0
Los Angeles,RoadStar,Jan-07,143,0,143,99.30555555555556
Los Angeles,RoadStar,Feb-07,143,0,143,99.30555555555556
Los Angeles,RoadStar,Mar-07,143,0,143,99.30555555555556
Los Angeles,RoadLiner,Jan-07,66,66,0,0
Los Angeles,RoadLiner,Feb-07,66,66,0,0
Los Angeles,RoadLiner,Mar-07,66,66,0,0
Los Angeles,Victory,Jan-07,252,0,252,99.60474308300395
Los Angeles,Victory,Feb-07,252,0,252,99.60474308300395
Los Angeles,Victory,Mar-07,252,29,223,88.14229249011858
Los Angeles,Boulevard,Jan-07,145,0,145,99.31506849315069
Los Angeles,Boulevard,Feb-07,145,0,145,99.31506849315069
Los Angeles,Boulevard,Mar-07,145,0,145,99.31506849315069
Los Angeles,KingTwin,Jan-07,169,0,169,99.41176470588235
Los Angeles,KingTwin,Feb-07,169,0,169,99.41176470588235
Los Angeles,KingTwin,Mar-07,169,0,169,99.41176470588235
Los Angeles,MegaTwin,Jan-07,261,0,261,99.61832061068702
Los Angeles,MegaTwin,Feb-07,261,0,261,99.61832061068702
Los Angeles,MegaTwin,Mar-07,261,0,261,99.61832061068702
Los Angeles,ST900,Jan-07,160,0,160,99.37888198757764
Los Angeles,ST900,Feb-07,160,0,160,99.37888198757764
Los Angeles,ST900,Mar-07,160,0,160,99.37888198757764
Los Angeles,ST1200,Jan-07,56,56,0,0
Los Angeles,ST1200,Feb-07,56,56,0,0
Los Angeles,ST1200,Mar-07,56,56,0,0
Los Angeles,ST1200R,Jan-07,175,175,0,0
Los Angeles,ST1200R,Feb-07,175,175,0,0
Los Angeles,ST1200R,Mar-07,175,175,0,0
Los Angeles,Bandit 900,Jan-07,111,0,111,99.10714285714286
Los Angeles,Bandit 900,Feb-07,111,0,111,99.10714285714286
Los Angeles,Bandit 900,Mar-07,111,0,111,99.10714285714286
Los Angeles,Bandit 1200,Jan-07,272,0,272,99.63369963369964
Los Angeles,Bandit 1200,Feb-07,272,0,272,99.63369963369964
Los Angeles,Bandit 1200,Mar-07,272,0,272,99.63369963369964
Los Angeles,Bandit 1200S,Jan-07,88,88,0,0
Los Angeles,Bandit 1200S,Feb-07,88,88,0,0
Los Angeles,Bandit 1200S,Mar-07,88,88,0,0
Los Angeles,Enduro 350,Jan-07,225,0,225,99.5575221238938
Los Angeles,Enduro 350,Feb-07,225,0,225,99.5575221238938
Los Angeles,Enduro 350,Mar-07,225,0,225,99.5575221238938
Los Angeles,Enduro 450,Jan-07,168,0,168,99.40828402366864
Los Angeles,Enduro 450,Feb-07,168,0,168,99.40828402366864
Los Angeles,Enduro 450,Mar-07,168,0,168,99.40828402366864
Los Angeles,Enduro 550,Jan-07,37,37,0,0
Los Angeles,Enduro 550,Feb-07,37,37,0,0
Los Angeles,Enduro 550,Mar-07,37,37,0,0
Los Angeles,CRX500,Jan-07,122,0,122,99.1869918699187
Los Angeles,CRX500,Feb-07,122,0,122,99.1869918699187
Los Angeles,CRX500,Mar-07,122,0,122,99.1869918699187
Los Angeles,CRS550,Jan-07,147,147,0,0
Los Angeles,CRS550,Feb-07,147,147,0,0
Los Angeles,CRS550,Mar-07,147,147,0,0
Los Angeles,CRX600,Jan-07,126,111,15,11.811023622047244
Los Angeles,CRX600,Feb-07,126,99,27,21.25984251968504
Los Angeles,CRX600,Mar-07,126,31,95,74.80314960629921
Los Angeles,CRX650,Jan-07,274,274,0,0
Los Angeles,CRX650,Feb-07,274,274,0,0
Los Angeles,CRX650,Mar-07,274,274,0,0
Mexico,200S,Jan-07,53,53,0,0
Mexico,200S,Feb-07,53,53,0,0
Mexico,200S,Mar-07,53,53,0,0
Mexico,300S,Jan-07,259,0,259,99.61538461538461
Mexico,300S,Feb-07,259,0,259,99.61538461538461
Mexico,300S,Mar-07,259,0,259,99.61538461538461
Mexico,600S,Jan-07,80,0,80,98.76543209876543
Mexico,600S,Feb-07,80,0,80,98.76543209876543
Mexico,600S,Mar-07,80,0,80,98.76543209876543
Mexico,626S,Jan-07,345,268,77,22.254335260115607
Mexico,626S,Feb-07,345,268,77,22.254335260115607
Mexico,626S,Mar-07,345,271,74,21.387283236994218
Mexico,676S,Jan-07,76,0,76,98.7012987012987
Mexico,676S,Feb-07,76,16,60,77.92207792207792
Mexico,676S,Mar-07,76,65,11,14.285714285714286
Mexico,676RS,Jan-07,33,33,0,0
Mexico,676RS,Feb-07,33,33,0,0
Mexico,676RS,Mar-07,33,32,1,2.9411764705882355
Mexico,900S,Jan-07,80,23,57,70.37037037037037
Mexico,900S,Feb-07,80,3,77,95.06172839506173
Mexico,900S,Mar-07,80,21,59,72.8395061728395
Mexico,929S,Jan-07,30,30,0,0
Mexico,929S,Feb-07,30,30,0,0
Mexico,929S,Mar-07,30,30,0,0
Mexico,996S,Jan-07,61,32,29,46.774193548387096
Mexico,996S,Feb-07,61,24,37,59.67741935483871
Mexico,996S,Mar-07,61,49,12,19.35483870967742
Mexico,996RS,Jan-07,258,258,0,0
Mexico,996RS,Feb-07,258,258,0,0
Mexico,996RS,Mar-07,258,258,0,0
Mexico,RoadStar,Jan-07,176,2,174,98.30508474576271
Mexico,RoadStar,Feb-07,176,0,176,99.43502824858757
Mexico,RoadStar,Mar-07,176,0,176,99.43502824858757
Mexico,RoadLiner,Jan-07,226,226,0,0
Mexico,RoadLiner,Feb-07,226,226,0,0
Mexico,RoadLiner,Mar-07,226,226,0,0
Mexico,Victory,Jan-07,168,0,168,99.40828402366864
Mexico,Victory,Feb-07,168,0,168,99.40828402366864
Mexico,Victory,Mar-07,168,0,168,99.40828402366864
Mexico,Boulevard,Jan-07,159,47,112,70
Mexico,Boulevard,Feb-07,159,51,108,67.5
Mexico,Boulevard,Mar-07,159,75,84,52.5
Mexico,KingTwin,Jan-07,270,0,270,99.6309963099631
Mexico,KingTwin,Feb-07,270,0,270,99.6309963099631
Mexico,KingTwin,Mar-07,270,0,270,99.6309963099631
Mexico,MegaTwin,Jan-07,82,0,82,98.79518072289157
Mexico,MegaTwin,Feb-07,82,47,35,42.16867469879518
Mexico,MegaTwin,Mar-07,82,0,82,98.79518072289157
Mexico,ST900,Jan-07,77,0,77,98.71794871794872
Mexico,ST900,Feb-07,77,0,77,98.71794871794872
Mexico,ST900,Mar-07,77,0,77,98.71794871794872
Mexico,ST1200,Jan-07,164,164,0,0
Mexico,ST1200,Feb-07,164,164,0,0
Mexico,ST1200,Mar-07,164,164,0,0
Mexico,ST1200R,Jan-07,152,152,0,0
Mexico,ST1200R,Feb-07,152,152,0,0
Mexico,ST1200R,Mar-07,152,99,53,34.64052287581699
Mexico,Bandit 900,Jan-07,140,0,140,99.29078014184397
Mexico,Bandit 900,Feb-07,140,0,140,99.29078014184397
Mexico,Bandit 900,Mar-07,140,0,140,99.29078014184397
Mexico,Bandit 1200,Jan-07,271,0,271,99.63235294117646
Mexico,Bandit 1200,Feb-07,271,0,271,99.63235294117646
Mexico,Bandit 1200,Mar-07,271,0,271,99.63235294117646
Mexico,Bandit 1200S,Jan-07,120,120,0,0
Mexico,Bandit 1200S,Feb-07,120,120,0,0
Mexico,Bandit 1200S,Mar-07,120,120,0,0
Mexico,Enduro 350,Jan-07,48,0,48,97.95918367346938
Mexico,Enduro 350,Feb-07,48,0,48,97.95918367346938
Mexico,Enduro 350,Mar-07,48,0,48,97.95918367346938
Mexico,Enduro 450,Jan-07,122,0,122,99.1869918699187
Mexico,Enduro 450,Feb-07,122,0,122,99.1869918699187
Mexico,Enduro 450,Mar-07,122,0,122,99.1869918699187
Mexico,Enduro 550,Jan-07,225,69,156,69.02654867256638
Mexico,Enduro 550,Feb-07,225,81,144,63.716814159292035
Mexico,Enduro 550,Mar-07,225,112,113,50
Mexico,CRX500,Jan-07,186,0,186,99.46524064171123
Mexico,CRX500,Feb-07,186,0,186,99.46524064171123
Mexico,CRX500,Mar-07,186,0,186,99.46524064171123
Mexico,CRS550,Jan-07,187,104,83,44.148936170212764
Mexico,CRS550,Feb-07,187,70,117,62.234042553191486
Mexico,CRS550,Mar-07,187,33,154,81.91489361702128
Mexico,CRX600,Jan-07,64,0,64,98.46153846153847
Mexico,CRX600,Feb-07,64,0,64,98.46153846153847
Mexico,CRX600,Mar-07,64,0,64,98.46153846153847
Mexico,CRX650,Jan-07,111,111,0,0
Mexico,CRX650,Feb-07,111,111,0,0
Mexico,CRX650,Mar-07,111,111,0,0
Toledo,200S,Jan-07,42,42,0,0
Toledo,200S,Feb-07,42,42,0,0
Toledo,200S,Mar-07,42,42,0,0
Toledo,300S,Jan-07,121,121,0,0
Toledo,300S,Feb-07,121,121,0,0
Toledo,300S,Mar-07,121,121,0,0
Toledo,600S,Jan-07,242,200,42,17.28395061728395
Toledo,600S,Feb-07,242,195,47,19.34156378600823
Toledo,600S,Mar-07,242,242,0,0
Toledo,626S,Jan-07,216,0,216,99.53917050691244
Toledo,626S,Feb-07,216,0,216,99.53917050691244
Toledo,626S,Mar-07,216,0,216,99.53917050691244
Toledo,676S,Jan-07,103,103,0,0
Toledo,676S,Feb-07,103,103,0,0
Toledo,676S,Mar-07,103,103,0,0
Toledo,676RS,Jan-07,263,143,120,45.45454545454545
Toledo,676RS,Feb-07,263,167,96,36.36363636363637
Toledo,676RS,Mar-07,263,177,86,32.57575757575758
Toledo,900S,Jan-07,68,68,0,0
Toledo,900S,Feb-07,68,68,0,0
Toledo,900S,Mar-07,68,68,0,0
Toledo,929S,Jan-07,74,1,73,97.33333333333333
Toledo,929S,Feb-07,74,0,74,98.66666666666667
Toledo,929S,Mar-07,74,0,74,98.66666666666667
Toledo,996S,Jan-07,57,57,0,0
Toledo,996S,Feb-07,57,57,0,0
Toledo,996S,Mar-07,57,57,0,0
Toledo,996RS,Jan-07,255,0,255,99.609375
Toledo,996RS,Feb-07,255,0,255,99.609375
Toledo,996RS,Mar-07,255,0,255,99.609375
Toledo,RoadStar,Jan-07,173,0,173,99.42528735632185
Toledo,RoadStar,Feb-07,173,0,173,99.42528735632185
Toledo,RoadStar,Mar-07,173,0,173,99.42528735632185
Toledo,RoadLiner,Jan-07,212,39,173,81.22065727699531
Toledo,RoadLiner,Feb-07,212,38,174,81.69014084507042
Toledo,RoadLiner,Mar-07,212,39,173,81.22065727699531
Toledo,Victory,Jan-07,48,0,48,97.95918367346938
Toledo,Victory,Feb-07,48,0,48,97.95918367346938
Toledo,Victory,Mar-07,48,0,48,97.95918367346938
Toledo,Boulevard,Jan-07,126,126,0,0
Toledo,Boulevard,Feb-07,126,126,0,0
Toledo,Boulevard,Mar-07,126,126,0,0
Toledo,KingTwin,Jan-07,263,59,204,77.27272727272727
Toledo,KingTwin,Feb-07,263,86,177,67.04545454545455
Toledo,KingTwin,Mar-07,263,9,254,96.21212121212122
Toledo,MegaTwin,Jan-07,258,200,58,22.393822393822393
Toledo,MegaTwin,Feb-07,258,190,68,26.254826254826256
Toledo,MegaTwin,Mar-07,258,248,10,3.861003861003861
Toledo,ST900,Jan-07,179,63,116,64.44444444444444
Toledo,ST900,Feb-07,179,56,123,68.33333333333333
Toledo,ST900,Mar-07,179,24,155,86.11111111111111
Toledo,ST1200,Jan-07,95,95,0,0
Toledo,ST1200,Feb-07,95,95,0,0
Toledo,ST1200,Mar-07,95,95,0,0
Toledo,ST1200R,Jan-07,216,176,40,18.433179723502302
Toledo,ST1200R,Feb-07,216,169,47,21.658986175115206
Toledo,ST1200R,Mar-07,216,216,0,0
Toledo,Bandit 900,Jan-07,237,0,237,99.5798319327731
Toledo,Bandit 900,Feb-07,237,0,237,99.5798319327731
Toledo,Bandit 900,Mar-07,237,0,237,99.5798319327731
Toledo,Bandit 1200,Jan-07,112,112,0,0
Toledo,Bandit 1200,Feb-07,112,112,0,0
Toledo,Bandit 1200,Mar-07,112,112,0,0
Toledo,Bandit 1200S,Jan-07,112,112,0,0
Toledo,Bandit 1200S,Feb-07,112,112,0,0
Toledo,Bandit 1200S,Mar-07,112,112,0,0
Toledo,Enduro 350,Jan-07,183,0,183,99.45652173913044
Toledo,Enduro 350,Feb-07,183,0,183,99.45652173913044
Toledo,Enduro 350,Mar-07,183,0,183,99.45652173913044
Toledo,Enduro 450,Jan-07,118,0,118,99.15966386554622
Toledo,Enduro 450,Feb-07,118,0,118,99.15966386554622
Toledo,Enduro 450,Mar-07,118,0,118,99.15966386554622
Toledo,Enduro 550,Jan-07,267,267,0,0
Toledo,Enduro 550,Feb-07,267,267,0,0
Toledo,Enduro 550,Mar-07,267,267,0,0
Toledo,CRX500,Jan-07,195,69,126,64.28571428571429
Toledo,CRX500,Feb-07,195,58,137,69.89795918367346
Toledo,CRX500,Mar-07,195,13,182,92.85714285714286
Toledo,CRS550,Jan-07,129,0,129,99.23076923076923
Toledo,CRS550,Feb-07,129,0,129,99.23076923076923
Toledo,CRS550,Mar-07,129,0,129,99.23076923076923
Toledo,CRX600,Jan-07,143,0,143,99.30555555555556
Toledo,CRX600,Feb-07,143,0,143,99.30555555555556
Toledo,CRX600,Mar-07,143,0,143,99.30555555555556
Toledo,CRX650,Jan-07,104,104,0,0
Toledo,CRX650,Feb-07,104,104,0,0
Toledo,CRX650,Mar-07,104,104,0,0
Bucarest,200S,Jan-07,210,210,0,0
Bucarest,200S,Feb-07,210,210,0,0
Bucarest,200S,Mar-07,210,210,0,0
Bucarest,300S,Jan-07,84,84,0,0
Bucarest,300S,Feb-07,84,84,0,0
Bucarest,300S,Mar-07,84,84,0,0
Bucarest,600S,Jan-07,251,251,0,0
Bucarest,600S,Feb-07,251,251,0,0
Bucarest,600S,Mar-07,251,251,0,0
Bucarest,626S,Jan-07,195,0,195,99.48979591836735
Bucarest,626S,Feb-07,195,0,195,99.48979591836735
Bucarest,626S,Mar-07,195,0,195,99.48979591836735
Bucarest,676S,Jan-07,97,83,14,14.285714285714286
Bucarest,676S,Feb-07,97,97,0,0
Bucarest,676S,Mar-07,97,97,0,0
Bucarest,676RS,Jan-07,152,152,0,0
Bucarest,676RS,Feb-07,152,152,0,0
Bucarest,676RS,Mar-07,152,152,0,0
Bucarest,900S,Jan-07,214,213,1,0.46511627906976744
Bucarest,900S,Feb-07,214,214,0,0
Bucarest,900S,Mar-07,214,214,0,0
Bucarest,929S,Jan-07,267,267,0,0
Bucarest,929S,Feb-07,267,267,0,0
Bucarest,929S,Mar-07,267,267,0,0
Bucarest,996S,Jan-07,44,44,0,0
Bucarest,996S,Feb-07,44,44,0,0
Bucarest,996S,Mar-07,44,44,0,0
Bucarest,996RS,Jan-07,151,52,99,65.13157894736842
Bucarest,996RS,Feb-07,151,85,66,43.421052631578945
Bucarest,996RS,Mar-07,151,93,58,38.1578947368421
Bucarest,RoadStar,Jan-07,150,0,150,99.33774834437087
Bucarest,RoadStar,Feb-07,150,0,150,99.33774834437087
Bucarest,RoadStar,Mar-07,150,0,150,99.33774834437087
Bucarest,RoadLiner,Jan-07,65,65,0,0
Bucarest,RoadLiner,Feb-07,65,65,0,0
Bucarest,RoadLiner,Mar-07,65,65,0,0
Bucarest,Victory,Jan-07,274,175,99,36
Bucarest,Victory,Feb-07,274,167,107,38.90909090909091
Bucarest,Victory,Mar-07,274,105,169,61.45454545454545
Bucarest,Boulevard,Jan-07,173,173,0,0
Bucarest,Boulevard,Feb-07,173,173,0,0
Bucarest,Boulevard,Mar-07,173,173,0,0
Bucarest,KingTwin,Jan-07,190,190,0,0
Bucarest,KingTwin,Feb-07,190,190,0,0
Bucarest,KingTwin,Mar-07,190,190,0,0
Bucarest,MegaTwin,Jan-07,163,163,0,0
Bucarest,MegaTwin,Feb-07,163,163,0,0
Bucarest,MegaTwin,Mar-07,163,163,0,0
Bucarest,ST900,Jan-07,216,0,216,99.53917050691244
Bucarest,ST900,Feb-07,216,0,216,99.53917050691244
Bucarest,ST900,Mar-07,216,0,216,99.53917050691244
Bucarest,ST1200,Jan-07,204,204,0,0
Bucarest,ST1200,Feb-07,204,204,0,0
Bucarest,ST1200,Mar-07,204,204,0,0
Bucarest,ST1200R,Jan-07,207,0,207,99.51923076923077
Bucarest,ST1200R,Feb-07,207,0,207,99.51923076923077
Bucarest,ST1200R,Mar-07,207,0,207,99.51923076923077
Bucarest,Bandit 900,Jan-07,268,0,268,99.62825278810409
Bucarest,Bandit 900,Feb-07,268,0,268,99.62825278810409
Bucarest,Bandit 900,Mar-07,268,0,268,99.62825278810409
Bucarest,Bandit 1200,Jan-07,201,0,201,99.5049504950495
Bucarest,Bandit 1200,Feb-07,201,0,201,99.5049504950495
Bucarest,Bandit 1200,Mar-07,201,0,201,99.5049504950495
Bucarest,Bandit 1200S,Jan-07,40,40,0,0
Bucarest,Bandit 1200S,Feb-07,40,40,0,0
Bucarest,Bandit 1200S,Mar-07,40,40,0,0
